,state,year,month,indicator,overdose_deaths,state_name,Date_Month_Year
44015,TX,2019,5.0,Number of Drug Overdose Deaths,2979,Texas,5 2019
44027,TX,2019,11.0,Number of Drug Overdose Deaths,3050,Texas,11 2019
44036,TX,2019,10.0,Number of Drug Overdose Deaths,3005,Texas,10 2019
44047,TX,2019,9.0,Number of Drug Overdose Deaths,2956,Texas,9 2019
44063,TX,2020,4.0,Number of Drug Overdose Deaths,3386,Texas,4 2020
44073,TX,2020,8.0,Number of Drug Overdose Deaths,3888,Texas,8 2020
44084,TX,2020,12.0,Number of Drug Overdose Deaths,4154,Texas,12 2020
44094,TX,2020,2.0,Number of Drug Overdose Deaths,3258,Texas,2 2020
44111,TX,2020,1.0,Number of Drug Overdose Deaths,3186,Texas,1 2020
44120,TX,2020,7.0,Number of Drug Overdose Deaths,3744,Texas,7 2020
44134,TX,2020,6.0,Number of Drug Overdose Deaths,3613,Texas,6 2020
44144,TX,2020,3.0,Number of Drug Overdose Deaths,3291,Texas,3 2020
44155,TX,2020,5.0,Number of Drug Overdose Deaths,3497,Texas,5 2020
44166,TX,2020,11.0,Number of Drug Overdose Deaths,4065,Texas,11 2020
44177,TX,2020,10.0,Number of Drug Overdose Deaths,4015,Texas,10 2020
44195,TX,2020,9.0,Number of Drug Overdose Deaths,3985,Texas,9 2020
44207,TX,2021,4.0,Number of Drug Overdose Deaths,4621,Texas,4 2021
44216,TX,2021,8.0,Number of Drug Overdose Deaths,4739,Texas,8 2021
44225,TX,2021,12.0,Number of Drug Overdose Deaths,4912,Texas,12 2021
44239,TX,2021,2.0,Number of Drug Overdose Deaths,4356,Texas,2 2021
44250,TX,2021,1.0,Number of Drug Overdose Deaths,4254,Texas,1 2021
44267,TX,2021,7.0,Number of Drug Overdose Deaths,4758,Texas,7 2021
44278,TX,2021,6.0,Number of Drug Overdose Deaths,4742,Texas,6 2021
44287,TX,2021,3.0,Number of Drug Overdose Deaths,4532,Texas,3 2021
44302,TX,2021,5.0,Number of Drug Overdose Deaths,4675,Texas,5 2021
44312,TX,2021,11.0,Number of Drug Overdose Deaths,4916,Texas,11 2021
44326,TX,2021,10.0,Number of Drug Overdose Deaths,4864,Texas,10 2021
44337,TX,2021,9.0,Number of Drug Overdose Deaths,4825,Texas,9 2021
44345,TX,2022,4.0,Number of Drug Overdose Deaths,4919,Texas,4 2022
44359,TX,2022,8.0,Number of Drug Overdose Deaths,4964,Texas,8 2022
44368,TX,2022,2.0,Number of Drug Overdose Deaths,4973,Texas,2 2022
44382,TX,2022,1.0,Number of Drug Overdose Deaths,4907,Texas,1 2022
44393,TX,2022,7.0,Number of Drug Overdose Deaths,4973,Texas,7 2022
44411,TX,2022,6.0,Number of Drug Overdose Deaths,4934,Texas,6 2022
44419,TX,2022,3.0,Number of Drug Overdose Deaths,4937,Texas,3 2022
44435,TX,2022,5.0,Number of Drug Overdose Deaths,4929,Texas,5 2022
45545,UT,2015,4.0,Number of Drug Overdose Deaths,614,Utah,4 2015
45562,UT,2015,8.0,Number of Drug Overdose Deaths,607,Utah,8 2015
45565,UT,2015,12.0,Number of Drug Overdose Deaths,649,Utah,12 2015
45586,UT,2015,2.0,Number of Drug Overdose Deaths,606,Utah,2 2015
45599,UT,2015,1.0,Number of Drug Overdose Deaths,619,Utah,1 2015
45611,UT,2015,7.0,Number of Drug Overdose Deaths,596,Utah,7 2015
45619,UT,2015,6.0,Number of Drug Overdose Deaths,603,Utah,6 2015
45629,UT,2015,3.0,Number of Drug Overdose Deaths,606,Utah,3 2015
45645,UT,2015,5.0,Number of Drug Overdose Deaths,599,Utah,5 2015
45651,UT,2015,11.0,Number of Drug Overdose Deaths,657,Utah,11 2015
45669,UT,2015,10.0,Number of Drug Overdose Deaths,655,Utah,10 2015
45672,UT,2015,9.0,Number of Drug Overdose Deaths,622,Utah,9 2015
45691,UT,2016,4.0,Number of Drug Overdose Deaths,707,Utah,4 2016
45706,UT,2016,8.0,Number of Drug Overdose Deaths,717,Utah,8 2016
45711,UT,2016,12.0,Number of Drug Overdose Deaths,650,Utah,12 2016
45727,UT,2016,2.0,Number of Drug Overdose Deaths,689,Utah,2 2016
45742,UT,2016,1.0,Number of Drug Overdose Deaths,672,Utah,1 2016
45751,UT,2016,7.0,Number of Drug Overdose Deaths,715,Utah,7 2016
45766,UT,2016,6.0,Number of Drug Overdose Deaths,714,Utah,6 2016
45777,UT,2016,3.0,Number of Drug Overdose Deaths,710,Utah,3 2016
45788,UT,2016,5.0,Number of Drug Overdose Deaths,716,Utah,5 2016
45799,UT,2016,11.0,Number of Drug Overdose Deaths,667,Utah,11 2016
45813,UT,2016,10.0,Number of Drug Overdose Deaths,682,Utah,10 2016
45825,UT,2016,9.0,Number of Drug Overdose Deaths,694,Utah,9 2016
45838,UT,2017,4.0,Number of Drug Overdose Deaths,619,Utah,4 2017
45851,UT,2017,8.0,Number of Drug Overdose Deaths,615,Utah,8 2017
45863,UT,2017,12.0,Number of Drug Overdose Deaths,645,Utah,12 2017
45873,UT,2017,2.0,Number of Drug Overdose Deaths,643,Utah,2 2017
45887,UT,2017,1.0,Number of Drug Overdose Deaths,641,Utah,1 2017
45898,UT,2017,7.0,Number of Drug Overdose Deaths,620,Utah,7 2017
45905,UT,2017,6.0,Number of Drug Overdose Deaths,614,Utah,6 2017
45921,UT,2017,3.0,Number of Drug Overdose Deaths,621,Utah,3 2017
45934,UT,2017,5.0,Number of Drug Overdose Deaths,612,Utah,5 2017
45945,UT,2017,11.0,Number of Drug Overdose Deaths,626,Utah,11 2017
45956,UT,2017,10.0,Number of Drug Overdose Deaths,612,Utah,10 2017
45962,UT,2017,9.0,Number of Drug Overdose Deaths,617,Utah,9 2017
45980,UT,2018,4.0,Number of Drug Overdose Deaths,651,Utah,4 2018
45994,UT,2018,8.0,Number of Drug Overdose Deaths,671,Utah,8 2018
46007,UT,2018,12.0,Number of Drug Overdose Deaths,630,Utah,12 2018
46018,UT,2018,2.0,Number of Drug Overdose Deaths,638,Utah,2 2018
46030,UT,2018,1.0,Number of Drug Overdose Deaths,637,Utah,1 2018
46041,UT,2018,7.0,Number of Drug Overdose Deaths,668,Utah,7 2018
46054,UT,2018,6.0,Number of Drug Overdose Deaths,664,Utah,6 2018
46066,UT,2018,3.0,Number of Drug Overdose Deaths,643,Utah,3 2018
46079,UT,2018,5.0,Number of Drug Overdose Deaths,664,Utah,5 2018
46091,UT,2018,11.0,Number of Drug Overdose Deaths,645,Utah,11 2018
46098,UT,2018,10.0,Number of Drug Overdose Deaths,656,Utah,10 2018
46108,UT,2018,9.0,Number of Drug Overdose Deaths,669,Utah,9 2018
46120,UT,2019,4.0,Number of Drug Overdose Deaths,602,Utah,4 2019
46134,UT,2019,8.0,Number of Drug Overdose Deaths,544,Utah,8 2019
46150,UT,2019,12.0,Number of Drug Overdose Deaths,575,Utah,12 2019
46162,UT,2019,2.0,Number of Drug Overdose Deaths,624,Utah,2 2019
46166,UT,2019,1.0,Number of Drug Overdose Deaths,634,Utah,1 2019
46185,UT,2019,7.0,Number of Drug Overdose Deaths,563,Utah,7 2019
46198,UT,2019,6.0,Number of Drug Overdose Deaths,570,Utah,6 2019
46206,UT,2019,3.0,Number of Drug Overdose Deaths,616,Utah,3 2019
46223,UT,2019,5.0,Number of Drug Overdose Deaths,577,Utah,5 2019
46235,UT,2019,11.0,Number of Drug Overdose Deaths,572,Utah,11 2019
46244,UT,2019,10.0,Number of Drug Overdose Deaths,560,Utah,10 2019
46255,UT,2019,9.0,Number of Drug Overdose Deaths,547,Utah,9 2019
46271,UT,2020,4.0,Number of Drug Overdose Deaths,562,Utah,4 2020
46281,UT,2020,8.0,Number of Drug Overdose Deaths,622,Utah,8 2020
46292,UT,2020,12.0,Number of Drug Overdose Deaths,622,Utah,12 2020
46302,UT,2020,2.0,Number of Drug Overdose Deaths,560,Utah,2 2020
46319,UT,2020,1.0,Number of Drug Overdose Deaths,567,Utah,1 2020
46328,UT,2020,7.0,Number of Drug Overdose Deaths,600,Utah,7 2020
46342,UT,2020,6.0,Number of Drug Overdose Deaths,573,Utah,6 2020
46352,UT,2020,3.0,Number of Drug Overdose Deaths,550,Utah,3 2020
46363,UT,2020,5.0,Number of Drug Overdose Deaths,571,Utah,5 2020
46374,UT,2020,11.0,Number of Drug Overdose Deaths,615,Utah,11 2020
46385,UT,2020,10.0,Number of Drug Overdose Deaths,621,Utah,10 2020
46403,UT,2020,9.0,Number of Drug Overdose Deaths,618,Utah,9 2020
46415,UT,2021,4.0,Number of Drug Overdose Deaths,671,Utah,4 2021
46424,UT,2021,8.0,Number of Drug Overdose Deaths,663,Utah,8 2021
46433,UT,2021,12.0,Number of Drug Overdose Deaths,675,Utah,12 2021
46447,UT,2021,2.0,Number of Drug Overdose Deaths,640,Utah,2 2021
46458,UT,2021,1.0,Number of Drug Overdose Deaths,634,Utah,1 2021
46475,UT,2021,7.0,Number of Drug Overdose Deaths,675,Utah,7 2021
46486,UT,2021,6.0,Number of Drug Overdose Deaths,685,Utah,6 2021
46495,UT,2021,3.0,Number of Drug Overdose Deaths,651,Utah,3 2021
46510,UT,2021,5.0,Number of Drug Overdose Deaths,682,Utah,5 2021
46520,UT,2021,11.0,Number of Drug Overdose Deaths,677,Utah,11 2021
46534,UT,2021,10.0,Number of Drug Overdose Deaths,672,Utah,10 2021
46545,UT,2021,9.0,Number of Drug Overdose Deaths,670,Utah,9 2021
46553,UT,2022,4.0,Number of Drug Overdose Deaths,649,Utah,4 2022
46567,UT,2022,8.0,Number of Drug Overdose Deaths,602,Utah,8 2022
46576,UT,2022,2.0,Number of Drug Overdose Deaths,679,Utah,2 2022
46590,UT,2022,1.0,Number of Drug Overdose Deaths,680,Utah,1 2022
46601,UT,2022,7.0,Number of Drug Overdose Deaths,605,Utah,7 2022
46619,UT,2022,6.0,Number of Drug Overdose Deaths,627,Utah,6 2022
46627,UT,2022,3.0,Number of Drug Overdose Deaths,690,Utah,3 2022
46643,UT,2022,5.0,Number of Drug Overdose Deaths,641,Utah,5 2022
46649,VA,2015,4.0,Number of Drug Overdose Deaths,966,Virginia,4 2015
46666,VA,2015,8.0,Number of Drug Overdose Deaths,994,Virginia,8 2015
46669,VA,2015,12.0,Number of Drug Overdose Deaths,1002,Virginia,12 2015
46690,VA,2015,2.0,Number of Drug Overdose Deaths,980,Virginia,2 2015
46703,VA,2015,1.0,Number of Drug Overdose Deaths,959,Virginia,1 2015
46715,VA,2015,7.0,Number of Drug Overdose Deaths,976,Virginia,7 2015
46723,VA,2015,6.0,Number of Drug Overdose Deaths,984,Virginia,6 2015
46733,VA,2015,3.0,Number of Drug Overdose Deaths,968,Virginia,3 2015
46749,VA,2015,5.0,Number of Drug Overdose Deaths,973,Virginia,5 2015
46755,VA,2015,11.0,Number of Drug Overdose Deaths,992,Virginia,11 2015
46773,VA,2015,10.0,Number of Drug Overdose Deaths,1016,Virginia,10 2015
46776,VA,2015,9.0,Number of Drug Overdose Deaths,1009,Virginia,9 2015
46795,VA,2016,4.0,Number of Drug Overdose Deaths,1131,Virginia,4 2016
46810,VA,2016,8.0,Number of Drug Overdose Deaths,1229,Virginia,8 2016
46815,VA,2016,12.0,Number of Drug Overdose Deaths,1356,Virginia,12 2016
46831,VA,2016,2.0,Number of Drug Overdose Deaths,1051,Virginia,2 2016
46846,VA,2016,1.0,Number of Drug Overdose Deaths,1006,Virginia,1 2016
46855,VA,2016,7.0,Number of Drug Overdose Deaths,1214,Virginia,7 2016
46870,VA,2016,6.0,Number of Drug Overdose Deaths,1186,Virginia,6 2016
46881,VA,2016,3.0,Number of Drug Overdose Deaths,1107,Virginia,3 2016
46892,VA,2016,5.0,Number of Drug Overdose Deaths,1160,Virginia,5 2016
46903,VA,2016,11.0,Number of Drug Overdose Deaths,1340,Virginia,11 2016
46917,VA,2016,10.0,Number of Drug Overdose Deaths,1287,Virginia,10 2016
46929,VA,2016,9.0,Number of Drug Overdose Deaths,1260,Virginia,9 2016
46942,VA,2017,4.0,Number of Drug Overdose Deaths,1407,Virginia,4 2017
46955,VA,2017,8.0,Number of Drug Overdose Deaths,1453,Virginia,8 2017
46967,VA,2017,12.0,Number of Drug Overdose Deaths,1455,Virginia,12 2017
46977,VA,2017,2.0,Number of Drug Overdose Deaths,1403,Virginia,2 2017
46991,VA,2017,1.0,Number of Drug Overdose Deaths,1392,Virginia,1 2017
47002,VA,2017,7.0,Number of Drug Overdose Deaths,1440,Virginia,7 2017
47009,VA,2017,6.0,Number of Drug Overdose Deaths,1428,Virginia,6 2017
47025,VA,2017,3.0,Number of Drug Overdose Deaths,1394,Virginia,3 2017
47038,VA,2017,5.0,Number of Drug Overdose Deaths,1415,Virginia,5 2017
47049,VA,2017,11.0,Number of Drug Overdose Deaths,1423,Virginia,11 2017
47060,VA,2017,10.0,Number of Drug Overdose Deaths,1422,Virginia,10 2017
47066,VA,2017,9.0,Number of Drug Overdose Deaths,1438,Virginia,9 2017
47084,VA,2018,4.0,Number of Drug Overdose Deaths,1410,Virginia,4 2018
47098,VA,2018,8.0,Number of Drug Overdose Deaths,1417,Virginia,8 2018
47111,VA,2018,12.0,Number of Drug Overdose Deaths,1434,Virginia,12 2018
47122,VA,2018,2.0,Number of Drug Overdose Deaths,1407,Virginia,2 2018
47134,VA,2018,1.0,Number of Drug Overdose Deaths,1436,Virginia,1 2018
47145,VA,2018,7.0,Number of Drug Overdose Deaths,1403,Virginia,7 2018
47158,VA,2018,6.0,Number of Drug Overdose Deaths,1404,Virginia,6 2018
47170,VA,2018,3.0,Number of Drug Overdose Deaths,1410,Virginia,3 2018
47183,VA,2018,5.0,Number of Drug Overdose Deaths,1416,Virginia,5 2018
47195,VA,2018,11.0,Number of Drug Overdose Deaths,1474,Virginia,11 2018
47202,VA,2018,10.0,Number of Drug Overdose Deaths,1484,Virginia,10 2018
47212,VA,2018,9.0,Number of Drug Overdose Deaths,1460,Virginia,9 2018
47224,VA,2019,4.0,Number of Drug Overdose Deaths,1490,Virginia,4 2019
47238,VA,2019,8.0,Number of Drug Overdose Deaths,1473,Virginia,8 2019
47254,VA,2019,12.0,Number of Drug Overdose Deaths,1538,Virginia,12 2019
47266,VA,2019,2.0,Number of Drug Overdose Deaths,1474,Virginia,2 2019
47270,VA,2019,1.0,Number of Drug Overdose Deaths,1464,Virginia,1 2019
47289,VA,2019,7.0,Number of Drug Overdose Deaths,1488,Virginia,7 2019
47302,VA,2019,6.0,Number of Drug Overdose Deaths,1499,Virginia,6 2019
47310,VA,2019,3.0,Number of Drug Overdose Deaths,1476,Virginia,3 2019
47327,VA,2019,5.0,Number of Drug Overdose Deaths,1497,Virginia,5 2019
47339,VA,2019,11.0,Number of Drug Overdose Deaths,1498,Virginia,11 2019
47348,VA,2019,10.0,Number of Drug Overdose Deaths,1474,Virginia,10 2019
47359,VA,2019,9.0,Number of Drug Overdose Deaths,1451,Virginia,9 2019
47375,VA,2020,4.0,Number of Drug Overdose Deaths,1659,Virginia,4 2020
47385,VA,2020,8.0,Number of Drug Overdose Deaths,1987,Virginia,8 2020
47396,VA,2020,12.0,Number of Drug Overdose Deaths,2185,Virginia,12 2020
47406,VA,2020,2.0,Number of Drug Overdose Deaths,1569,Virginia,2 2020
47423,VA,2020,1.0,Number of Drug Overdose Deaths,1564,Virginia,1 2020
47432,VA,2020,7.0,Number of Drug Overdose Deaths,1920,Virginia,7 2020
47446,VA,2020,6.0,Number of Drug Overdose Deaths,1818,Virginia,6 2020
47456,VA,2020,3.0,Number of Drug Overdose Deaths,1590,Virginia,3 2020
47467,VA,2020,5.0,Number of Drug Overdose Deaths,1759,Virginia,5 2020
47478,VA,2020,11.0,Number of Drug Overdose Deaths,2135,Virginia,11 2020
47489,VA,2020,10.0,Number of Drug Overdose Deaths,2090,Virginia,10 2020
47507,VA,2020,9.0,Number of Drug Overdose Deaths,2046,Virginia,9 2020
47519,VA,2021,4.0,Number of Drug Overdose Deaths,2484,Virginia,4 2021
47528,VA,2021,8.0,Number of Drug Overdose Deaths,2496,Virginia,8 2021
47537,VA,2021,12.0,Number of Drug Overdose Deaths,2603,Virginia,12 2021
47551,VA,2021,2.0,Number of Drug Overdose Deaths,2323,Virginia,2 2021
47562,VA,2021,1.0,Number of Drug Overdose Deaths,2259,Virginia,1 2021
47579,VA,2021,7.0,Number of Drug Overdose Deaths,2471,Virginia,7 2021
47590,VA,2021,6.0,Number of Drug Overdose Deaths,2485,Virginia,6 2021
47599,VA,2021,3.0,Number of Drug Overdose Deaths,2429,Virginia,3 2021
47614,VA,2021,5.0,Number of Drug Overdose Deaths,2458,Virginia,5 2021
47624,VA,2021,11.0,Number of Drug Overdose Deaths,2574,Virginia,11 2021
47638,VA,2021,10.0,Number of Drug Overdose Deaths,2559,Virginia,10 2021
47649,VA,2021,9.0,Number of Drug Overdose Deaths,2537,Virginia,9 2021
47657,VA,2022,4.0,Number of Drug Overdose Deaths,2482,Virginia,4 2022
47671,VA,2022,8.0,Number of Drug Overdose Deaths,2322,Virginia,8 2022
47680,VA,2022,2.0,Number of Drug Overdose Deaths,2584,Virginia,2 2022
47694,VA,2022,1.0,Number of Drug Overdose Deaths,2573,Virginia,1 2022
47705,VA,2022,7.0,Number of Drug Overdose Deaths,2452,Virginia,7 2022
47723,VA,2022,6.0,Number of Drug Overdose Deaths,2485,Virginia,6 2022
47731,VA,2022,3.0,Number of Drug Overdose Deaths,2549,Virginia,3 2022
47747,VA,2022,5.0,Number of Drug Overdose Deaths,2493,Virginia,5 2022
47753,VT,2015,4.0,Number of Drug Overdose Deaths,85,Vermont,4 2015
47770,VT,2015,8.0,Number of Drug Overdose Deaths,100,Vermont,8 2015
47773,VT,2015,12.0,Number of Drug Overdose Deaths,99,Vermont,12 2015
47794,VT,2015,2.0,Number of Drug Overdose Deaths,77,Vermont,2 2015
47807,VT,2015,1.0,Number of Drug Overdose Deaths,76,Vermont,1 2015
47819,VT,2015,7.0,Number of Drug Overdose Deaths,95,Vermont,7 2015
47827,VT,2015,6.0,Number of Drug Overdose Deaths,94,Vermont,6 2015
47837,VT,2015,3.0,Number of Drug Overdose Deaths,82,Vermont,3 2015
47853,VT,2015,5.0,Number of Drug Overdose Deaths,91,Vermont,5 2015
47859,VT,2015,11.0,Number of Drug Overdose Deaths,99,Vermont,11 2015
47877,VT,2015,10.0,Number of Drug Overdose Deaths,96,Vermont,10 2015
47880,VT,2015,9.0,Number of Drug Overdose Deaths,100,Vermont,9 2015
47899,VT,2016,4.0,Number of Drug Overdose Deaths,107,Vermont,4 2016
47914,VT,2016,8.0,Number of Drug Overdose Deaths,115,Vermont,8 2016
47919,VT,2016,12.0,Number of Drug Overdose Deaths,136,Vermont,12 2016
47935,VT,2016,2.0,Number of Drug Overdose Deaths,105,Vermont,2 2016
47950,VT,2016,1.0,Number of Drug Overdose Deaths,100,Vermont,1 2016
47959,VT,2016,7.0,Number of Drug Overdose Deaths,110,Vermont,7 2016
47974,VT,2016,6.0,Number of Drug Overdose Deaths,107,Vermont,6 2016
47985,VT,2016,3.0,Number of Drug Overdose Deaths,104,Vermont,3 2016
47996,VT,2016,5.0,Number of Drug Overdose Deaths,104,Vermont,5 2016
48007,VT,2016,11.0,Number of Drug Overdose Deaths,128,Vermont,11 2016
48021,VT,2016,10.0,Number of Drug Overdose Deaths,129,Vermont,10 2016
48033,VT,2016,9.0,Number of Drug Overdose Deaths,118,Vermont,9 2016
48046,VT,2017,4.0,Number of Drug Overdose Deaths,143,Vermont,4 2017
48059,VT,2017,8.0,Number of Drug Overdose Deaths,132,Vermont,8 2017
48071,VT,2017,12.0,Number of Drug Overdose Deaths,128,Vermont,12 2017
48081,VT,2017,2.0,Number of Drug Overdose Deaths,139,Vermont,2 2017
48095,VT,2017,1.0,Number of Drug Overdose Deaths,137,Vermont,1 2017
48106,VT,2017,7.0,Number of Drug Overdose Deaths,141,Vermont,7 2017
48113,VT,2017,6.0,Number of Drug Overdose Deaths,138,Vermont,6 2017
48129,VT,2017,3.0,Number of Drug Overdose Deaths,143,Vermont,3 2017
48142,VT,2017,5.0,Number of Drug Overdose Deaths,141,Vermont,5 2017
48153,VT,2017,11.0,Number of Drug Overdose Deaths,135,Vermont,11 2017
48164,VT,2017,10.0,Number of Drug Overdose Deaths,126,Vermont,10 2017
48170,VT,2017,9.0,Number of Drug Overdose Deaths,130,Vermont,9 2017
48188,VT,2018,4.0,Number of Drug Overdose Deaths,123,Vermont,4 2018
48202,VT,2018,8.0,Number of Drug Overdose Deaths,136,Vermont,8 2018
48215,VT,2018,12.0,Number of Drug Overdose Deaths,144,Vermont,12 2018
48226,VT,2018,2.0,Number of Drug Overdose Deaths,127,Vermont,2 2018
48238,VT,2018,1.0,Number of Drug Overdose Deaths,129,Vermont,1 2018
48249,VT,2018,7.0,Number of Drug Overdose Deaths,137,Vermont,7 2018
48262,VT,2018,6.0,Number of Drug Overdose Deaths,134,Vermont,6 2018
48274,VT,2018,3.0,Number of Drug Overdose Deaths,126,Vermont,3 2018
48287,VT,2018,5.0,Number of Drug Overdose Deaths,134,Vermont,5 2018
48299,VT,2018,11.0,Number of Drug Overdose Deaths,136,Vermont,11 2018
48306,VT,2018,10.0,Number of Drug Overdose Deaths,146,Vermont,10 2018
48316,VT,2018,9.0,Number of Drug Overdose Deaths,142,Vermont,9 2018
48328,VT,2019,4.0,Number of Drug Overdose Deaths,147,Vermont,4 2019
48342,VT,2019,8.0,Number of Drug Overdose Deaths,138,Vermont,8 2019
48358,VT,2019,12.0,Number of Drug Overdose Deaths,118,Vermont,12 2019
48370,VT,2019,2.0,Number of Drug Overdose Deaths,150,Vermont,2 2019
48374,VT,2019,1.0,Number of Drug Overdose Deaths,147,Vermont,1 2019
48393,VT,2019,7.0,Number of Drug Overdose Deaths,128,Vermont,7 2019
48406,VT,2019,6.0,Number of Drug Overdose Deaths,132,Vermont,6 2019
48414,VT,2019,3.0,Number of Drug Overdose Deaths,144,Vermont,3 2019
48431,VT,2019,5.0,Number of Drug Overdose Deaths,135,Vermont,5 2019
48443,VT,2019,11.0,Number of Drug Overdose Deaths,123,Vermont,11 2019
48452,VT,2019,10.0,Number of Drug Overdose Deaths,123,Vermont,10 2019
48463,VT,2019,9.0,Number of Drug Overdose Deaths,130,Vermont,9 2019
48479,VT,2020,4.0,Number of Drug Overdose Deaths,123,Vermont,4 2020
48489,VT,2020,8.0,Number of Drug Overdose Deaths,148,Vermont,8 2020
48500,VT,2020,12.0,Number of Drug Overdose Deaths,186,Vermont,12 2020
48510,VT,2020,2.0,Number of Drug Overdose Deaths,110,Vermont,2 2020
48527,VT,2020,1.0,Number of Drug Overdose Deaths,116,Vermont,1 2020
48536,VT,2020,7.0,Number of Drug Overdose Deaths,146,Vermont,7 2020
48550,VT,2020,6.0,Number of Drug Overdose Deaths,141,Vermont,6 2020
48560,VT,2020,3.0,Number of Drug Overdose Deaths,114,Vermont,3 2020
48571,VT,2020,5.0,Number of Drug Overdose Deaths,136,Vermont,5 2020
48582,VT,2020,11.0,Number of Drug Overdose Deaths,177,Vermont,11 2020
48593,VT,2020,10.0,Number of Drug Overdose Deaths,166,Vermont,10 2020
48611,VT,2020,9.0,Number of Drug Overdose Deaths,154,Vermont,9 2020
48623,VT,2021,4.0,Number of Drug Overdose Deaths,209,Vermont,4 2021
48632,VT,2021,8.0,Number of Drug Overdose Deaths,233,Vermont,8 2021
48641,VT,2021,12.0,Number of Drug Overdose Deaths,251,Vermont,12 2021
48655,VT,2021,2.0,Number of Drug Overdose Deaths,194,Vermont,2 2021
48666,VT,2021,1.0,Number of Drug Overdose Deaths,191,Vermont,1 2021
48683,VT,2021,7.0,Number of Drug Overdose Deaths,231,Vermont,7 2021
48694,VT,2021,6.0,Number of Drug Overdose Deaths,219,Vermont,6 2021
48703,VT,2021,3.0,Number of Drug Overdose Deaths,211,Vermont,3 2021
48718,VT,2021,5.0,Number of Drug Overdose Deaths,210,Vermont,5 2021
48728,VT,2021,11.0,Number of Drug Overdose Deaths,255,Vermont,11 2021
48742,VT,2021,10.0,Number of Drug Overdose Deaths,248,Vermont,10 2021
48753,VT,2021,9.0,Number of Drug Overdose Deaths,246,Vermont,9 2021
48761,VT,2022,4.0,Number of Drug Overdose Deaths,255,Vermont,4 2022
48775,VT,2022,8.0,Number of Drug Overdose Deaths,270,Vermont,8 2022
48784,VT,2022,2.0,Number of Drug Overdose Deaths,261,Vermont,2 2022
48798,VT,2022,1.0,Number of Drug Overdose Deaths,257,Vermont,1 2022
48809,VT,2022,7.0,Number of Drug Overdose Deaths,266,Vermont,7 2022
48827,VT,2022,6.0,Number of Drug Overdose Deaths,258,Vermont,6 2022
48835,VT,2022,3.0,Number of Drug Overdose Deaths,251,Vermont,3 2022
48851,VT,2022,5.0,Number of Drug Overdose Deaths,260,Vermont,5 2022
48857,WA,2015,4.0,Number of Drug Overdose Deaths,1017,Washington,4 2015
48874,WA,2015,8.0,Number of Drug Overdose Deaths,1066,Washington,8 2015
48877,WA,2015,12.0,Number of Drug Overdose Deaths,1109,Washington,12 2015
48898,WA,2015,2.0,Number of Drug Overdose Deaths,1000,Washington,2 2015
48911,WA,2015,1.0,Number of Drug Overdose Deaths,996,Washington,1 2015
48923,WA,2015,7.0,Number of Drug Overdose Deaths,1068,Washington,7 2015
48931,WA,2015,6.0,Number of Drug Overdose Deaths,1050,Washington,6 2015
48941,WA,2015,3.0,Number of Drug Overdose Deaths,1018,Washington,3 2015
48957,WA,2015,5.0,Number of Drug Overdose Deaths,1020,Washington,5 2015
48963,WA,2015,11.0,Number of Drug Overdose Deaths,1110,Washington,11 2015
48981,WA,2015,10.0,Number of Drug Overdose Deaths,1099,Washington,10 2015
48984,WA,2015,9.0,Number of Drug Overdose Deaths,1090,Washington,9 2015
49003,WA,2016,4.0,Number of Drug Overdose Deaths,1165,Washington,4 2016
49018,WA,2016,8.0,Number of Drug Overdose Deaths,1183,Washington,8 2016
49023,WA,2016,12.0,Number of Drug Overdose Deaths,1117,Washington,12 2016
49039,WA,2016,2.0,Number of Drug Overdose Deaths,1139,Washington,2 2016
49054,WA,2016,1.0,Number of Drug Overdose Deaths,1134,Washington,1 2016
49063,WA,2016,7.0,Number of Drug Overdose Deaths,1177,Washington,7 2016
49078,WA,2016,6.0,Number of Drug Overdose Deaths,1162,Washington,6 2016
49089,WA,2016,3.0,Number of Drug Overdose Deaths,1137,Washington,3 2016
49100,WA,2016,5.0,Number of Drug Overdose Deaths,1163,Washington,5 2016
49111,WA,2016,11.0,Number of Drug Overdose Deaths,1127,Washington,11 2016
49125,WA,2016,10.0,Number of Drug Overdose Deaths,1155,Washington,10 2016
49137,WA,2016,9.0,Number of Drug Overdose Deaths,1171,Washington,9 2016
49150,WA,2017,4.0,Number of Drug Overdose Deaths,1097,Washington,4 2017
49163,WA,2017,8.0,Number of Drug Overdose Deaths,1065,Washington,8 2017
49175,WA,2017,12.0,Number of Drug Overdose Deaths,1168,Washington,12 2017
49185,WA,2017,2.0,Number of Drug Overdose Deaths,1108,Washington,2 2017
49199,WA,2017,1.0,Number of Drug Overdose Deaths,1105,Washington,1 2017
49210,WA,2017,7.0,Number of Drug Overdose Deaths,1060,Washington,7 2017
49217,WA,2017,6.0,Number of Drug Overdose Deaths,1068,Washington,6 2017
49233,WA,2017,3.0,Number of Drug Overdose Deaths,1120,Washington,3 2017
49246,WA,2017,5.0,Number of Drug Overdose Deaths,1093,Washington,5 2017
49257,WA,2017,11.0,Number of Drug Overdose Deaths,1133,Washington,11 2017
49268,WA,2017,10.0,Number of Drug Overdose Deaths,1112,Washington,10 2017
49274,WA,2017,9.0,Number of Drug Overdose Deaths,1094,Washington,9 2017
49292,WA,2018,4.0,Number of Drug Overdose Deaths,1159,Washington,4 2018
